Image Name,ID,CTE,Yaw
image_00206.png,207,-0.111992545,0.4405143059156781
image_00207.png,208,-0.111992545,0.4405143059156781
image_00208.png,209,-0.111992545,0.4405143059156781
image_00209.png,210,-0.111992545,0.4405143059156781
image_00210.png,211,-0.111992545,0.4405143059156781
image_00211.png,212,-0.094051816,0.20869306922386316
image_00212.png,213,-0.031781282,-1.424587028185564
image_00213.png,214,-0.029673284,-2.8739649754109875
image_00214.png,215,-0.020293435,-3.158135002733478
image_00215.png,216,0.02841591,-4.408064128776501
image_00216.png,217,0.044685602,-6.539553321348019
image_00217.png,218,0.15685543,-6.539553321348019
image_00218.png,219,0.1601498,-6.539553321348019
image_00219.png,220,0.17454751,-6.539553321348019
image_00220.png,221,0.17454751,-6.539553321348019
image_00221.png,222,0.17566197,-6.2797340451685395
image_00222.png,223,0.19187693,-6.2797340451685395
image_00223.png,224,0.1999581,-6.2797340451685395
image_00224.png,225,0.1999581,-6.014993304244189
image_00225.png,226,0.1999581,-5.900935073856828
image_00226.png,227,0.1999581,-5.900935073856828
image_00227.png,228,0.19187693,-5.5578947139592945
image_00228.png,229,0.18790664,-5.1403594943109026
image_00229.png,230,0.18790664,-5.1403594943109026
image_00230.png,231,0.19187693,-5.1403594943109026
image_00231.png,232,0.19187693,-5.1403594943109026
image_00232.png,233,0.18790664,-5.055771048621905
image_00233.png,234,0.18077531,-2.854167350688577
image_00234.png,235,0.18077531,-2.548692919526743
image_00235.png,236,0.18077531,-2.548692919526743
image_00236.png,237,0.17926717,-1.2364208682026803
image_00237.png,238,0.1568885,-0.7582852748156338
